Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2023,GM,GMX,GMC,YUKON XL 4WD,53KLNVT000,1,5.300,NGMXT05.3386,Truck,355,8,30,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,3.23,21.6,1,Not eqipped,NGMX10069793,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0207920,0.6114010,320.8660000,0.0022660,,0.0120690,,27.6000000,MPG,,,,,2.5463000,1.7842300,-0.2884620,43.510,0.76260,0.034420,-20.320,-0.35460,0.041590,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,GMC,YUKON XL 4WD,53KLNVT000,1,5.300,NGMXT05.3386,Truck,355,8,30,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,3.23,21.6,1,Not eqipped,NGMX10069794,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0485730,2.0576600,548.4930000,0.0150230,,0.0188970,,16.1000000,MPG,10.8000000,18.8000000,,,-3.9180300,-1.9731900,-1.1551500,43.510,0.76260,0.034420,-3.760,0.19000,0.034430,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,GMC,YUKON XL 4WD,53KLNVT000,1,5.300,NGMXT05.3386,Truck,355,8,30,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,3.23,21.6,1,Not eqipped,NGMX10069795,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0403090,1.0997400,580.0490000,0.0018080,,0.0262620,,15.3000000,MPG,,,,,-1.5239100,-1.6547200,-1.3251400,43.510,0.76260,0.034420,-3.760,0.19000,0.034430,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,GMC,YUKON XL 4WD,53KLNVT000,1,5.300,NGMXT05.3386,Truck,355,8,30,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,3.23,21.6,1,Not eqipped,NGMX10069795,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0403090,1.0997400,580.0490000,0.0018080,,0.0262620,,15.3000000,MPG,,,,,-1.5239100,-1.6547200,-1.3251400,43.510,0.76260,0.034420,-20.320,-0.35460,0.041590,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,GMC,YUKON XL 4WD,53KLNVT000,1,5.300,NGMXT05.3386,Truck,355,8,30,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,3.23,21.6,1,Not eqipped,NGMX10069796,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.4193260,3.3905500,577.7260000,0.0424420,,0.0580060,,15.1000000,MPG,12.7000000,15.1000000,17.5000000,,-0.3469090,-0.1996670,-0.8649100,47.860,0.83890,0.037860,-20.320,-0.35460,0.041590,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,GMC,YUKON XL 4WD,62KLNVT001,1,6.200,PGMXT06.2375,Truck,420,8,75,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,6500,3.23,21.6,1,Not eqipped,NGMX10069782,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0420310,1.2135800,511.2580000,0.0139340,,0.0153770,0.0003180,17.3000000,MPG,16.2000000,17.3000000,18.4000000,,-0.3595070,-0.2279060,0.0698650,45.380,0.77590,0.033040,-2.850,0.21690,0.033780,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,GMC,YUKON XL 4WD,62KLNVT001,1,6.200,PGMXT06.2375,Truck,420,8,75,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,6500,3.23,21.6,1,Not eqipped,NGMX10069783,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0041880,0.3592650,335.5980000,0.0000970,,0.0035640,,26.4000000,MPG,,,,,3.4139700,2.4703500,0.0353520,45.380,0.77590,0.033040,-2.850,0.21690,0.033780,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,GMC,YUKON XL 4WD,62KLNVT001,1,6.200,PGMXT06.2375,Truck,420,8,75,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,6500,3.23,21.6,1,Not eqipped,NGMX10069784,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0250800,0.4077920,551.8380000,0.0259550,,0.0114870,,16.1000000,MPG,10.5000000,19.0000000,,,-2.7268700,-1.4009200,-1.4194000,45.380,0.77590,0.033040,-2.850,0.21690,0.033780,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,INTEGRA,EPLM1C,4,1.500,PHNXV01.54EC,Car,200,4,PLM1C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,5.05,27.8,1,Not eqipped,PHNX10073843,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0078500,0.1150000,223.8500000,0.0076000,,0.0032300,0.0004700,39.4000000,MPG,37.2000000,38.9000000,42.3000000,,-0.1042406,-0.0884300,0.0901595,40.120,-0.39460,0.023320,5.910,0.01140,0.017860,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,INTEGRA,EPLM1C,4,1.500,PHNXV01.54EC,Car,200,4,PLM1C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,5.05,27.8,1,Not eqipped,PHNX10073844,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002500,0.0640000,161.0300000,0.0012000,,0.0006300,,54.8000000,MPG,,,,,0.6991250,0.3974997,-0.0141444,40.120,-0.39460,0.023320,5.910,0.01140,0.017860,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,INTEGRA A-SPEC,EPLM1C,2,1.500,PHNXV01.54EC,Car,200,4,PLM1C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,5.05,27.8,1,Not eqipped,PHNX10073839,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0070800,0.1270000,236.6000000,0.0080000,,0.0026800,0.0004900,37.2000000,MPG,35.0000000,37.1000000,39.6000000,,-0.2789779,-0.2028098,-0.0378539,49.110,-0.38430,0.023450,9.500,0.01470,0.018140,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,INTEGRA A-SPEC,EPLM1C,2,1.500,PHNXV01.54EC,Car,200,4,PLM1C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,5.05,27.8,1,Not eqipped,PHNX10073840,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000500,0.1400000,173.9700000,0.0011000,,0.0003400,,50.7000000,MPG,,,,,1.3262573,1.0507234,-0.0458658,49.110,-0.38430,0.023450,9.500,0.01470,0.018140,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,INTEGRA A-SPEC,EPLM1C,3,1.500,PHNXV01.54EC,Car,200,4,PLM1C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,5.05,27.8,1,Not eqipped,PHNX10073841,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0074400,0.1060000,231.3200000,0.0079000,,0.0031300,0.0008200,38.2000000,MPG,35.7000000,37.9000000,40.6000000,,-0.4783974,-0.4340411,0.0426135,43.970,-0.38930,0.023540,7.920,-0.00740,0.018450,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,INTEGRA A-SPEC,EPLM1C,3,1.500,PHNXV01.54EC,Car,200,4,PLM1C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,5.05,27.8,1,Not eqipped,PHNX10073842,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.0980000,167.0600000,0.0011000,,0.0002600,,52.8000000,MPG,,,,,0.1409651,0.1620854,-0.0614109,43.970,-0.38930,0.023540,7.920,-0.00740,0.018450,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,INTEGRA A-SPEC,EPLM1M,2,1.500,PHNXV01.55DC,Car,200,4,PLM1M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,4.35,40.6,1,Not eqipped,PHNX10073845,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0081500,0.1870000,256.8300000,0.0065000,,0.0026000,0.0004000,34.3000000,MPG,34.3000000,32.7000000,37.9000000,,1.0026923,0.5779893,0.7919265,32.130,0.10280,0.018990,12.890,-0.11760,0.019950,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,INTEGRA A-SPEC,EPLM1M,2,1.500,PHNXV01.55DC,Car,200,4,PLM1M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,4.35,40.6,1,Not eqipped,PHNX10073846,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.1700000,171.2700000,0.0009000,,0.0000900,,51.5000000,MPG,,,,,1.2870878,0.9770835,0.1093177,32.130,0.10280,0.018990,12.890,-0.11760,0.019950,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,INTEGRA A-SPEC,EPLM1M,3,1.500,PHNXV01.55DC,Car,200,4,PLM1M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,4.35,40.7,1,Not eqipped,PHNX10073847,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.1520000,164.5040000,0.0010000,,0.0001200,,53.4000000,MPG,,,,,1.2983242,1.0819854,0.1498449,27.180,0.09820,0.019120,11.570,-0.12580,0.020080,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,INTEGRA A-SPEC,EPLM1M,3,1.500,PHNXV01.55DC,Car,200,4,PLM1M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,4.35,40.7,1,Not eqipped,PHNX10073848,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0081900,0.1550000,248.3600000,0.0064000,,0.0026200,0.0004300,35.5000000,MPG,35.4000000,33.9000000,39.2000000,,0.1787340,0.0592803,0.6387252,27.180,0.09820,0.019120,11.570,-0.12580,0.020080,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,MDX AWD,EM1A1A,1,3.500,NHNXT03.5CCC,Truck,290,6,N1A1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,4.17,25.1,1,Not eqipped,NHNX10066910,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0091700,0.0980000,379.5600000,0.0137000,,0.0017900,0.0008300,23.4000000,MPG,22.4000000,22.7000000,26.0000000,,-1.2196237,-0.6492860,0.1970393,30.970,0.32620,0.028170,6.170,0.23260,0.026350,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,MDX AWD,EM1A1A,1,3.500,NHNXT03.5CCC,Truck,290,6,N1A1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,4.17,25.1,1,Not eqipped,NHNX10067231,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0018600,0.0300000,247.5900000,0.0039000,,0.0006000,,36.0000000,MPG,,,,,-3.9912498,-2.7797740,-0.8728002,30.970,0.32620,0.028170,6.170,0.23260,0.026350,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,MDX AWD Type-S,EN1B1A,1,3.000,NHNXT03.0HTC,Truck,355,6,N1B1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,4.17,25.5,1,Not eqipped,NHNX10071346,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0173000,0.1310000,392.3900000,0.0093000,,0.0054400,0.0018300,22.7000000,MPG,21.4000000,22.2000000,24.8000000,,-0.7501314,-0.1234626,-0.2535553,37.830,0.15030,0.032820,10.410,0.12210,0.030320,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,MDX AWD Type-S,EN1B1A,1,3.000,NHNXT03.0HTC,Truck,355,6,N1B1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,4.17,25.5,1,Not eqipped,NHNX10071347,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0005500,0.0380000,277.1100000,0.0016000,,0.0001700,,32.1000000,MPG,,,,,0.2923126,0.5210794,-0.5676962,37.830,0.15030,0.032820,10.410,0.12210,0.030320,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,MDX AWD Type-S,EN1B1A,1,3.000,NHNXT03.0HTC,Truck,355,6,N1B1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,4.17,25.5,1,Not eqipped,NHNX10071348,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0348500,0.5020000,449.1300000,0.0225000,,0.0121900,,19.8000000,MPG,13.4000000,22.9000000,,,-2.4696944,-1.7618088,-1.2067456,37.830,0.15030,0.032820,10.410,0.12210,0.030320,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,MDX FWD,EM1A2A,0,3.500,NHNXT03.5CCC,Truck,290,6,N1A1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,4.17,25.1,1,Not eqipped,NHNX10067232,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0113800,0.1190000,357.0300000,0.0067000,,0.0022500,0.0013100,25.0000000,MPG,23.4000000,24.3000000,27.9000000,,-3.3950725,-1.8020177,-1.0853032,26.320,0.35180,0.026900,3.650,0.27960,0.026030,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,MDX FWD,EM1A2A,0,3.500,NHNXT03.5CCC,Truck,290,6,N1A1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,4.17,25.1,1,Not eqipped,NHNX10067233,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006100,0.0320000,239.6300000,0.0021000,,0.0002500,,37.2000000,MPG,,,,,-2.6905220,-1.7064271,-0.7135324,26.320,0.35180,0.026900,3.650,0.27960,0.026030,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX AWD,EKYF2A,2,2.000,KHNXT02.0823,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.17,24.8,1,Not eqipped,KHNX10052757,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0097500,0.5010000,326.0200000,0.0052000,,0.0039200,0.0005000,27.2000000,MPG,25.5000000,26.7000000,29.7000000,,-2.3987939,-1.6718583,-0.8125322,33.890,0.22740,0.027200,4.890,0.16590,0.025750,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX AWD,EKYF2A,2,2.000,KHNXT02.0823,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.17,24.8,1,Not eqipped,KHNX10052758,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004500,0.3710000,227.1400000,0.0011000,,0.0002200,,39.0000000,MPG,,,,,4.0040684,3.3358684,-0.9353139,33.890,0.22740,0.027200,4.890,0.16590,0.025750,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX AWD A-SPEC,EKYF2A,0,2.000,KHNXT02.0923,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,4.17,24.9,1,Not eqipped,KHNX10052106,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0131900,0.7150000,375.9500000,0.0076000,,0.0042100,,23.6000000,MPG,15.7000000,27.5000000,,,-5.6207000,-2.6670000,-1.8277000,37.450,0.13460,0.028460,6.440,0.03100,0.027240,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX AWD A-SPEC,EKYF2A,0,2.000,KHNXT02.0923,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,4.17,24.9,1,Not eqipped,KHNX10052719,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0115200,0.5750000,336.5400000,0.0047000,,0.0036100,0.0003100,26.3000000,MPG,24.8000000,26.0000000,28.5000000,,-1.2619349,-0.7570893,-0.5693374,37.450,0.13460,0.028460,6.440,0.03100,0.027240,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX AWD A-SPEC,EKYF2A,0,2.000,KHNXT02.0923,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,4.17,24.9,1,Not eqipped,KHNX10052754,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006400,0.4010000,231.8600000,0.0011000,,0.0003000,,38.3000000,MPG,,,,,1.3191741,1.4915147,-0.9646437,37.450,0.13460,0.028460,6.440,0.03100,0.027240,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX AWD A-SPEC,EKYF2A,1,2.000,KHNXT02.0923,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.17,24.9,1,Not eqipped,KHNX10052103,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0117100,0.7440000,367.0400000,0.0074000,,0.0038800,,24.2000000,MPG,16.6000000,27.7000000,,,-3.7611060,-1.8847078,-1.6468196,36.560,0.13460,0.028380,5.870,0.05200,0.027000,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX AWD A-SPEC,EKYF2A,1,2.000,KHNXT02.0923,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.17,24.9,1,Not eqipped,KHNX10052755,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0097800,0.5800000,332.9100000,0.0049000,,0.0038800,0.0002600,26.6000000,MPG,24.6000000,26.3000000,29.0000000,,-0.9917448,-0.5546040,-0.2366398,36.560,0.13460,0.028380,5.870,0.05200,0.027000,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX AWD A-SPEC,EKYF2A,1,2.000,KHNXT02.0923,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.17,24.9,1,Not eqipped,KHNX10052756,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004700,0.3930000,230.2200000,0.0011000,,0.0004300,,38.5000000,MPG,,,,,0.3371002,0.5292901,-1.0467288,36.560,0.13460,0.028380,5.870,0.05200,0.027000,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX FWD,EKYF3A,1,2.000,KHNXT02.0823,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,4.17,24.8,1,Not eqipped,KHNX10052099,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004500,0.3090000,221.1000000,0.0012000,,0.0002000,,40.2000000,MPG,,,,,11.5307331,8.7636127,-1.0976816,34.500,-0.04050,0.029150,4.680,0.09490,0.025770,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX FWD,EKYF3A,1,2.000,KHNXT02.0823,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,4.17,24.8,1,Not eqipped,KHNX10052760,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0102600,0.4570000,313.4500000,0.0047000,,0.0034700,0.0001400,28.4000000,MPG,26.5000000,27.8000000,31.0000000,,-0.5075076,-0.1853635,-0.3936357,34.500,-0.04050,0.029150,4.680,0.09490,0.025770,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX FWD A-SPEC,EKYF3A,0,2.000,KHNXT02.0923,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.17,24.9,1,Not eqipped,KHNX10052108,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0005000,0.3380000,223.3600000,0.0010000,,0.0002400,,39.8000000,MPG,,,,,2.6081038,2.3146682,-0.9585980,37.410,-0.03690,0.029150,6.880,0.00340,0.026600,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX FWD A-SPEC,EKYF3A,0,2.000,KHNXT02.0923,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.17,24.9,1,Not eqipped,KHNX10052109,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0075600,0.5860000,358.1500000,0.0065000,,0.0025800,,24.8000000,MPG,16.7000000,28.7000000,,,-5.2584553,-2.3759682,-1.1248541,37.410,-0.03690,0.029150,6.880,0.00340,0.026600,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,RDX FWD A-SPEC,EKYF3A,0,2.000,KHNXT02.0923,Truck,272,4,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.17,24.9,1,Not eqipped,KHNX10052759,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0100600,0.4270000,323.5000000,0.0049000,,0.0032600,0.0001700,27.4000000,MPG,25.9000000,26.9000000,29.8000000,,-0.6814717,-0.3812637,-0.6003479,37.410,-0.03690,0.029150,6.880,0.00340,0.026600,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,TLX AWD,EMS81A,2,2.000,MHNXV02.0AEC,Car,272,4,MS81A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.53,23.6,1,Not eqipped,MHNX10064357,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0062900,0.4400000,333.8500000,0.0069000,,0.0022400,0.0005000,26.6000000,MPG,25.6000000,25.5000000,29.8000000,,-0.7549233,-0.2417121,-0.7314705,34.600,0.18800,0.021250,11.360,0.07430,0.020320,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,TLX AWD,EMS81A,2,2.000,MHNXV02.0AEC,Car,272,4,MS81A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.53,23.6,1,Not eqipped,MHNX10064358,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001200,0.2950000,212.4900000,0.0014000,,0.0002800,,41.8000000,MPG,,,,,0.0469149,-0.0960950,-0.6689380,34.600,0.18800,0.021250,11.360,0.07430,0.020320,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,TLX AWD ASPEC,EMS81A,1,2.000,MHNXV02.0AEC,Car,272,4,MS81A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.53,23.6,1,Not eqipped,MHNX10064352,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0060000,0.4170000,334.5100000,0.0063000,,0.0025200,0.0004300,26.5000000,MPG,26.1000000,25.3000000,29.5000000,,-0.6892700,-0.3355301,0.1087472,34.600,0.18800,0.022560,13.200,-0.27710,0.026610,TWC,Three-way catalyst,N,,,N,No averaging
2023,Honda,HNX,ACURA,TLX AWD ASPEC,EMS81A,1,2.000,MHNXV02.0AEC,Car,272,4,MS81A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.53,23.6,1,Not eqipped,MHNX10064353,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002500,0.2940000,213.5300000,0.0013000,,0.0003500,,41.4000000,MPG,,,,,1.0205629,0.8382914,-0.2610558,34.600,0.18800,0.022560,13.200,-0.27710,0.026610,TWC,Three-way catalyst,N,,,N,No averaging
